SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_WORK_PHONE,OCCUPATION_TYPE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LIVINGAREA_AVG,APARTMENTS_MODE,FLOORSMAX_MODE,APARTMENTS_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,TOTALAREA_MODE,WALLSMATERIAL_MODE,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_8,FLAG_DOCUMENT_18,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_QRT,DOCUMENT_COUNT,NEW_DOC_KURT,AGE_RANGE,EXT_SOURCES_PROD,EXT_SOURCES_WEIGHTED,EXT_SOURCES_MIN,EXT_SOURCES_MAX,EXT_SOURCES_MEAN,EXT_SOURCES_NANMEDIAN,EXT_SOURCES_VAR,CREDIT_TO_ANNUITY_RATIO,CREDIT_TO_GOODS_RATIO,ANNUITY_TO_INCOME_RATIO,CREDIT_TO_INCOME_RATIO,INCOME_TO_EMPLOYED_RATIO,INCOME_TO_BIRTH_RATIO,EMPLOYED_TO_BIRTH_RATIO,ID_TO_BIRTH_RATIO,CAR_TO_BIRTH_RATIO,CAR_TO_EMPLOYED_RATIO,PHONE_TO_BIRTH_RATIO,GROUP_EXT_SOURCES_MEDIAN,GROUP_EXT_SOURCES_STD,GROUP_INCOME_MEAN,GROUP_INCOME_STD,GROUP_CREDIT_TO_ANNUITY_MEAN,GROUP_CREDIT_TO_ANNUITY_STD,GROUP_CREDIT_MEAN,GROUP_ANNUITY_MEAN,GROUP_ANNUITY_STD
113977,0,1,0,67500.0,219069.0,11313.0,148500.0,0,0,0,1,0,0.0358,-19139,-124.0,-3392.0,-1362,,0,7,2,2,6,0,0,1,11,0.693,0.4766,,0.0082,0.069,0.0417,0.0052,0.0084,0.0417,0.0083,0.9697,0.069,0.0417,0.0062,0,0.0,0.0,-718.0,1,0,0,0.0,0.0,0.0,1,20.0,4,,,0.4766,0.693,0.585,0.585,0.011696,19.36,1.476,0.1676,3.246,-544.3548387096774,-3.527,0.006477,0.07117,,,0.0375,0.5166,0.1547,163000.0,60365.066,23.56,6.562,570803.0,22416.0,9386.171
113984,0,1,0,90000.0,77967.0,7281.0,63000.0,1,0,0,1,0,0.0358,-12817,-1273.0,-6828.0,-48,,0,-1,2,2,0,0,0,0,0,0.0644,0.634,,,,,,,,,,,,,-1,0.0,0.0,-759.0,1,0,0,,,,1,20.0,2,,,0.0644,0.634,0.349,0.349,0.0811,10.71,1.237,0.0809,0.866,-70.69913589945011,-7.023,0.0993,0.003744,,,0.0592,,,,,,,,,
113986,0,1,0,157500.0,323460.0,24313.5,270000.0,0,3,1,0,0,0.01884,-19402,,-6400.0,-1860,,0,-1,2,2,0,0,0,0,5,0.7153,0.1947,0.3843,0.0722,0.138,0.1667,0.0426,0.0735,0.1667,0.0729,0.9775,0.138,0.1667,0.0501,0,0.0,0.0,-280.0,0,0,0,0.0,0.0,1.0,1,20.0,4,0.0535,2.777,0.1947,0.7153,0.4314,0.3843,0.04626,13.305,1.198,0.1544,2.055,,-8.12,,0.0959,,,0.014435,,,,,,,,,
113992,0,1,0,148500.0,582768.0,53581.5,540000.0,0,0,0,1,0,0.00667,-17718,-3138.0,-1998.0,-1275,,0,0,2,2,5,0,0,0,36,0.664,0.588,0.6704,0.0588,0.069,0.2917,0.0657,0.0599,0.2917,0.0593,0.997,0.069,0.2917,0.0764,0,0.0,0.0,-2636.0,1,0,0,0.0,0.0,1.0,1,20.0,3,0.262,3.928,0.588,0.6704,0.641,0.664,0.001407,10.875,1.079,0.3608,3.924,-47.32313575525813,-8.38,0.1771,0.07196,,,0.1488,0.52,0.1389,136939.0,56865.984,21.28,7.51,538667.3,24498.373,12589.618
113998,0,1,0,270000.0,900000.0,29164.5,900000.0,0,1,2,1,0,0.03256,-12484,-3128.0,-12450.0,-4055,,1,1,1,1,0,0,0,0,26,0.513,0.797,0.7183,0.2382,0.138,0.3333,0.2218,0.2426,0.3333,0.2405,0.977,0.138,0.3333,0.1759,0,0.0,0.0,-571.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.2937,3.979,0.513,0.797,0.6763,0.7183,0.01429,30.86,1.0,0.10803,3.334,-86.2895493767977,-21.62,0.2507,0.3247,,,0.04575,0.4854,0.1156,193577.6,82623.2,20.17,7.258,614626.1,30088.396,14501.346
113999,0,1,0,238500.0,228339.0,17797.5,184500.0,0,0,0,2,0,0.0207,-16824,-650.0,-356.0,-347,,0,10,3,3,0,0,0,1,11,0.5093,0.3647,0.15,0.1113,0.1034,0.3333,0.1215,0.1134,0.3333,0.1124,0.985,0.1034,0.3333,0.1143,0,0.0,0.0,-212.0,1,0,0,0.0,1.0,0.0,1,20.0,3,0.02788,1.833,0.15,0.5093,0.3413,0.3647,0.02176,12.83,1.237,0.07465,0.9575,-366.9230769230769,-14.18,0.03864,0.02063,,,0.0126,0.53,0.1904,135692.31,61091.984,21.64,9.15,600579.7,23747.191,14486.34
114003,0,1,0,202500.0,438084.0,28125.0,387000.0,3,0,1,0,0,0.0228,-12548,-1933.0,-5544.0,-4668,,0,-1,2,2,6,0,0,0,4,0.6895,0.52,0.3171,0.0124,0.069,0.0417,0.0092,0.0126,0.0417,0.0125,0.9727,0.069,0.0417,0.0081,0,0.0,0.0,-1179.0,1,0,0,0.0,0.0,1.0,1,20.0,2,0.11365,2.85,0.3171,0.6895,0.509,0.52,0.02318,15.58,1.132,0.1389,2.164,-104.75944128297982,-16.14,0.154,0.372,,,0.09393,,,,,,,,,
114010,0,1,0,90000.0,1161360.0,41845.5,900000.0,0,3,0,1,0,0.0725,-21028,,-9816.0,-4334,,0,-1,1,1,0,0,0,0,5,,0.6865,0.5317,0.1412,0.1034,0.3958,0.1798,0.0546,0.1667,0.1426,0.9785,0.1034,0.3958,0.2065,1,0.0,0.0,-872.0,0,0,0,0.0,0.0,0.0,1,20.0,4,,,0.5317,0.6865,0.609,0.609,0.00598,27.75,1.29,0.4648,12.91,,-4.28,,0.206,,,0.04147,,,,,,,,,
114011,0,0,0,180000.0,286704.0,16587.0,247500.0,0,1,0,1,0,0.007114,-18674,-3820.0,-10424.0,-569,,0,4,2,2,5,0,0,0,2,,0.0177,0.297,0.1649,0.138,0.1667,0.0823,0.1681,0.1667,0.1665,0.9775,0.138,0.1667,0.0804,2,1.0,1.0,-2028.0,1,0,0,0.0,0.0,0.0,1,20.0,4,,,0.0177,0.297,0.1573,0.1573,0.01952,17.28,1.158,0.09216,1.593,-47.10808688824915,-9.64,0.2046,0.03047,,,0.1086,0.5723,0.1323,164796.34,83408.234,21.89,7.61,595445.56,26760.586,13829.373
114032,0,1,1,225000.0,1528200.0,53248.5,1350000.0,0,0,0,1,0,0.0191,-13213,-5440.0,-1074.0,-4586,5.0,0,8,2,2,5,0,0,0,0,0.539,0.7905,0.712,0.134,0.3103,0.1875,0.1315,0.1366,0.1667,0.1353,0.9824,0.3103,0.1875,0.1086,2,0.0,0.0,-2332.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.3035,4.004,0.539,0.7905,0.6807,0.712,0.01106,28.7,1.132,0.2367,6.793,-41.34509371554576,-17.03,0.4119,0.3472,-0.0003784,-0.000919,0.1765,0.5327,0.1403,197625.0,104634.79,20.27,7.375,650005.44,31497.402,14718.415
114047,0,1,0,99000.0,350415.0,25051.5,292500.0,1,3,0,2,0,0.03134,-12492,,-4016.0,-340,,0,-1,2,2,6,0,0,0,5,0.4,0.705,,0.0021,,0.0,,0.0021,0.0,0.0021,0.971,,0.0,0.001,-1,0.0,0.0,-1382.0,1,0,0,,,,1,20.0,2,,,0.4,0.705,0.5522,0.5522,0.0233,13.984,1.198,0.253,3.54,,-7.926,,0.02722,,,0.11066,,,,,,,,,
114055,0,0,1,270000.0,1047771.0,37633.5,904500.0,0,3,0,0,0,0.0358,-20616,,-947.0,-1193,15.0,0,-1,2,2,2,0,0,0,5,0.5977,0.686,0.4543,,,,,,,,,,,,-1,0.0,0.0,-848.0,1,0,0,0.0,0.0,0.0,1,20.0,4,0.1864,3.244,0.4543,0.686,0.5796,0.5977,0.00912,27.84,1.158,0.1394,3.88,,-13.09,,0.05786,-0.0007277,,0.04114,,,,,,,,,
114056,0,1,1,81000.0,296280.0,16069.5,225000.0,0,0,0,1,0,0.008865,-11715,-871.0,-1589.0,-1736,5.0,0,0,2,2,0,0,0,0,0,0.125,0.3179,,0.033,0.069,0.125,0.0253,0.0336,0.125,0.0333,0.974,0.069,0.125,0.0271,0,0.0,0.0,-905.0,1,0,0,,,,1,20.0,2,,,0.125,0.3179,0.2214,0.2214,0.009285,18.44,1.316,0.1984,3.658,-92.99655568312285,-6.914,0.07434,0.1482,-0.0004268,-0.00574,0.0773,0.4727,0.1387,143385.16,61374.63,20.08,7.14,517675.38,25186.633,12483.606
114064,0,0,0,585000.0,509400.0,40374.0,450000.0,0,0,2,2,0,0.01968,-20281,-2326.0,-7452.0,-2499,,0,11,2,2,6,0,0,0,4,0.423,0.545,0.275,0.1486,0.0345,0.3333,0.0965,0.1512,0.3333,0.1499,0.989,0.0345,0.3333,0.0933,0,0.0,0.0,-921.0,1,0,0,0.0,0.0,0.0,1,20.0,4,0.0634,2.217,0.275,0.545,0.4146,0.423,0.0122,12.62,1.132,0.06903,0.8706,-251.50472914875323,-28.84,0.1147,0.1232,,,0.0454,0.5293,0.1626,360000.0,318198.06,14.055,2.035,356580.0,26761.5,19250.982
114065,0,1,0,135000.0,315000.0,14004.0,315000.0,0,2,0,0,0,0.0182,-16726,-1993.0,-3864.0,-247,,0,8,3,3,0,0,0,0,17,0.5015,0.4087,0.6895,0.371,0.3447,0.3333,0.3535,0.3782,0.3333,0.3748,0.9805,0.3447,0.3333,0.2778,0,0.0,0.0,-467.0,1,0,0,0.0,0.0,1.0,1,20.0,3,0.1414,3.48,0.4087,0.6895,0.533,0.5015,0.01363,22.5,1.0,0.10376,2.334,-67.7370797792273,-8.07,0.11914,0.01477,,,0.02792,0.591,0.1124,185165.03,77469.836,21.39,7.766,653773.0,30538.773,14497.895
114067,0,1,0,121500.0,711081.0,53298.0,630000.0,3,3,0,1,0,0.00496,-19938,,-10260.0,-3399,,0,-1,2,2,0,0,0,0,5,,0.546,,,,,,,,,,,,,-1,0.0,0.0,,1,0,0,,,,1,20.0,4,,,0.546,0.546,0.546,0.546,0.0,13.34,1.129,0.4387,5.85,,-6.094,,0.1705,,,,,,,,,,,,
114068,0,1,0,90000.0,571486.5,24340.5,454500.0,1,0,1,1,0,0.00918,-18859,-158.0,-4316.0,-2415,,1,1,2,2,5,0,1,0,1,0.8213,0.7417,0.574,,,,,,,,,,,,-1,0.0,0.0,-1931.0,1,0,0,0.0,0.0,1.0,1,20.0,4,0.35,4.11,0.574,0.8213,0.7124,0.7417,0.0106,23.48,1.258,0.2705,6.35,-569.620253164557,-4.773,0.00838,0.128,,,0.1024,0.613,0.1279,195917.33,85045.414,23.84,8.01,779366.56,32063.34,15330.849
114075,0,1,1,112500.0,495000.0,25402.5,495000.0,1,0,0,1,0,0.01522,-16758,-998.0,-4610.0,-314,3.0,0,15,2,2,0,0,0,0,4,,0.3274,0.7715,0.066,0.138,0.1667,0.0497,0.0672,0.1667,0.0666,0.9775,0.138,0.1667,0.0656,0,0.0,0.0,-1320.0,1,0,0,0.0,0.0,1.0,1,20.0,3,,,0.3274,0.7715,0.5493,0.5493,0.04926,19.48,1.0,0.2258,4.4,-112.72545090180361,-6.715,0.05954,0.01874,-0.000179,-0.003006,0.0788,0.572,0.11255,212062.5,337080.22,22.28,7.312,658153.1,27960.469,11863.328
114076,0,1,0,135000.0,521568.0,22054.5,360000.0,0,0,1,4,0,0.0188,-19339,-10856.0,-459.0,-310,,0,6,2,2,5,0,0,0,8,,0.5547,0.4382,0.2227,0.2069,0.3333,0.2278,0.2269,0.3333,0.2249,0.9795,0.2069,0.3333,0.2319,2,0.0,0.0,,1,0,0,0.0,0.0,0.0,1,20.0,4,,,0.4382,0.5547,0.4966,0.4966,0.0034,23.66,1.449,0.1633,3.863,-12.436665131275909,-6.98,0.5615,0.01604,,,,0.5464,0.11456,182625.0,94825.336,26.19,6.266,860679.0,32760.75,7558.1396
114077,0,0,1,742500.0,965340.0,103963.5,900000.0,0,1,1,1,0,0.0725,-11970,-4000.0,-6000.0,-3195,8.0,0,-1,1,1,2,0,0,0,4,0.4705,0.696,0.4597,0.0979,0.069,0.4583,0.1059,0.0998,0.4583,0.0989,0.985,0.069,0.4583,0.0848,1,0.0,0.0,-402.0,0,1,0,0.0,0.0,2.0,1,20.0,2,0.1505,3.016,0.4597,0.696,0.542,0.4705,0.01185,9.29,1.072,0.14,1.3,-185.625,-62.03,0.3342,0.2668,-0.0006685,-0.002,0.03357,,,,,,,,,
114094,0,1,0,81000.0,218016.0,13945.5,180000.0,0,0,0,0,0,0.03134,-19764,-1718.0,-9600.0,-3306,,1,11,2,2,4,0,0,0,4,,0.781,0.419,0.0247,0.069,0.0833,0.0243,0.0252,0.0833,0.025,0.9824,0.069,0.0833,0.0191,5,0.0,0.0,-1759.0,1,0,0,0.0,0.0,1.0,1,20.0,4,,,0.419,0.781,0.6,0.6,0.03278,15.63,1.211,0.1721,2.691,-47.147846332945285,-4.098,0.0869,0.1672,,,0.089,0.6,0.1272,160834.73,76123.97,23.0,7.77,678450.2,28598.115,14490.405
114095,0,1,0,126000.0,182448.0,13104.0,157500.0,0,3,1,1,0,0.00667,-20546,,-2572.0,-3617,,0,-1,2,2,6,0,0,0,5,0.7363,0.635,,,,,,,,,,,,,-1,0.0,0.0,-584.0,0,0,0,,,,1,20.0,4,,,0.635,0.7363,0.6855,0.6855,0.002586,13.92,1.158,0.104,1.448,,-6.133,,0.176,,,0.02843,,,,,,,,,
114109,0,0,0,180000.0,675000.0,47110.5,675000.0,0,0,0,1,0,0.02866,-17505,-1175.0,-3784.0,-1033,,0,4,2,2,4,0,0,0,9,0.499,0.4104,0.456,0.0825,0.138,0.1667,0.0715,0.084,0.1667,0.0833,0.9736,0.138,0.1667,0.0885,2,0.0,0.0,,0,1,0,0.0,0.0,0.0,1,20.0,3,0.0934,2.777,0.4104,0.499,0.455,0.456,0.001307,14.33,1.0,0.2617,3.75,-153.19148936170214,-10.28,0.06714,0.05902,,,,0.528,0.1433,192920.64,82406.75,20.4,7.707,634654.5,30859.127,14909.469
114114,0,0,0,180000.0,450000.0,35554.5,450000.0,0,0,0,1,0,0.00667,-11078,-2612.0,-5764.0,-3661,,1,-1,2,2,1,0,0,0,19,,0.424,0.616,,,,,,,,,,,,-1,0.0,0.0,-1917.0,1,0,0,0.0,0.0,1.0,1,20.0,2,,,0.424,0.616,0.52,0.52,0.00922,12.66,1.0,0.1975,2.5,-68.93910379165071,-16.25,0.2357,0.3306,,,0.1731,,,,,,,,,
114116,0,1,0,157500.0,1208304.0,54031.5,1080000.0,0,3,0,2,0,0.0191,-22796,,-11570.0,-4301,,0,-1,2,2,1,0,0,0,5,0.8296,0.6387,0.571,0.168,0.3794,0.1667,0.1592,0.1711,0.1667,0.1697,0.984,0.3794,0.1667,0.1613,0,0.0,0.0,-1733.0,0,0,0,0.0,0.0,1.0,1,20.0,4,0.3025,4.01,0.571,0.8296,0.6797,0.6387,0.01198,22.36,1.119,0.343,7.67,,-6.91,,0.1887,,,0.07605,,,,,,,,,
114127,0,1,0,103500.0,598500.0,19435.5,450000.0,0,2,1,0,0,0.01863,-18071,-4400.0,-8290.0,-1600,,0,2,2,2,4,0,0,0,0,0.6377,0.642,0.597,,,,,,,,,,,,-1,0.0,0.0,-1475.0,1,0,0,0.0,0.0,2.0,1,20.0,3,0.2444,3.709,0.597,0.642,0.6255,0.6377,0.000406,30.8,1.33,0.1877,5.78,-23.512039981826444,-5.727,0.2437,0.08856,,,0.0816,0.617,0.1148,239088.47,118326.42,22.92,8.32,835322.5,36746.03,18477.646
114158,0,1,0,180000.0,500211.0,34942.5,463500.0,1,1,0,4,0,0.00702,-19885,-13030.0,-3056.0,-556,,0,11,2,2,5,0,0,1,7,,0.2632,0.4795,,,,,,,,,,,,-1,1.0,1.0,,1,0,0,0.0,0.0,0.0,1,20.0,4,,,0.2632,0.4795,0.3713,0.3713,0.01168,14.31,1.079,0.1941,2.78,-13.811094912913374,-9.055,0.6553,0.02795,,,,0.611,0.1332,186812.17,112485.016,22.62,8.19,676473.4,29398.555,12673.667
114168,0,0,1,112500.0,285723.0,21492.0,238500.0,0,0,0,1,0,0.02516,-13918,-2920.0,-982.0,-3249,18.0,0,3,2,2,5,0,0,0,27,0.2223,0.3054,0.3997,,,,,,,,,,,,-1,0.0,0.0,,1,0,0,0.0,0.0,2.0,1,20.0,2,0.02715,1.949,0.2223,0.3997,0.309,0.3054,0.00525,13.3,1.198,0.191,2.54,-38.54059609455293,-8.086,0.2097,0.2334,-0.001293,-0.00617,,0.4766,0.1682,275274.66,177844.4,16.67,7.785,511003.28,34269.645,17954.021
114169,0,0,1,180000.0,301464.0,23949.0,238500.0,1,0,0,1,0,0.0358,-10309,-699.0,-4676.0,-2917,9.0,0,-1,2,2,3,0,0,0,2,0.2448,0.4417,,,,,,,,,,,,,-1,0.0,0.0,,1,0,0,,,,1,20.0,2,,,0.2448,0.4417,0.3433,0.3433,0.00969,12.586,1.264,0.133,1.675,-257.51072961373393,-17.45,0.0678,0.283,-0.000873,-0.01288,,,,,,,,,,
114171,0,0,1,112500.0,257391.0,30676.5,238500.0,0,0,0,1,0,0.00966,-9618,-677.0,-9620.0,-2269,11.0,0,0,2,2,6,0,1,0,0,,0.567,0.4902,,,,,,,,,,,,-1,0.0,0.0,-240.0,1,0,0,0.0,0.0,2.0,1,20.0,1,,,0.4902,0.567,0.5283,0.5283,0.001463,8.39,1.079,0.2727,2.287,-166.17429837518463,-11.695,0.0704,0.236,-0.001143,-0.01625,0.02495,0.365,0.1425,160036.75,59460.727,17.16,6.188,423946.06,24847.926,12190.207
114180,0,1,0,360000.0,450000.0,32746.5,450000.0,0,0,0,1,0,0.01001,-14529,-699.0,-582.0,-5218,,1,2,2,1,4,0,0,0,0,0.2083,0.2844,0.0669,,,,,,,,,,,,-1,1.0,1.0,-747.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.003963,0.902,0.0669,0.2844,0.1865,0.2083,0.00813,13.74,1.0,0.09094,1.25,-515.0214592274679,-24.78,0.0481,0.3591,,,0.05142,0.5356,0.1277,176022.64,108986.96,20.28,7.844,614926.9,29923.732,14598.871
114193,0,1,0,63000.0,104256.0,10813.5,90000.0,0,3,0,0,0,0.03134,-24080,,-9330.0,-4228,,0,-1,2,2,2,0,0,0,5,,0.603,0.731,0.0825,0.138,0.1667,0.064,0.084,0.1667,0.0833,0.98,0.138,0.1667,0.0504,0,0.0,0.0,-1837.0,1,0,0,0.0,0.0,0.0,1,20.0,5,,,0.603,0.731,0.667,0.667,0.004097,9.64,1.158,0.1716,1.655,,-2.617,,0.1755,,,0.0763,,,,,,,,,
114198,0,0,0,450000.0,2013840.0,62640.0,1800000.0,0,1,1,1,0,0.01003,-17980,-2402.0,-2660.0,-1534,,0,11,2,2,6,0,0,0,26,0.4653,0.669,0.6943,,,,,,,,,,,,-1,0.0,0.0,-1859.0,1,0,0,1.0,0.0,0.0,1,20.0,3,0.2161,3.682,0.4653,0.6943,0.6094,0.669,0.010475,32.16,1.119,0.1392,4.477,-187.34388009991673,-25.03,0.1335,0.0853,,,0.1034,0.6265,0.0948,275625.0,131058.53,26.03,9.53,997792.9,35870.625,15547.03
114201,0,1,1,202500.0,979146.0,60034.5,855000.0,1,0,0,0,0,0.00966,-13108,-3512.0,-6616.0,-1402,1.0,0,7,2,2,5,0,0,0,4,0.704,0.417,0.599,0.0701,0.138,0.1667,0.0651,0.0714,0.1667,0.0708,0.9766,0.138,0.1667,0.0677,0,0.0,0.0,-2090.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.1759,3.621,0.417,0.704,0.573,0.599,0.01405,16.31,1.1455,0.2964,4.836,-57.643040136635356,-15.445,0.268,0.10693,-7.63e-05,-0.0002847,0.1594,0.4556,0.12366,127483.2,58004.72,19.31,7.19,482071.88,24615.504,11540.953
114202,0,0,1,270000.0,239850.0,25830.0,225000.0,0,0,2,1,0,0.02263,-8967,-520.0,-581.0,-1150,2.0,0,5,2,2,6,0,0,0,0,0.1704,0.07007,0.1199,0.0,,,,0.0,,0.0,0.0,,,0.0,-1,0.0,0.0,-456.0,1,0,0,0.0,0.0,0.0,1,20.0,1,0.001431,0.7705,0.07007,0.1704,0.1201,0.1199,0.001677,9.29,1.066,0.09564,0.888,-519.2307692307693,-30.11,0.05798,0.1283,-0.000223,-0.003845,0.05084,0.43,0.1302,177359.56,73831.69,17.73,5.684,439913.06,24244.346,13241.689
114207,0,1,1,180000.0,345510.0,18873.0,247500.0,0,1,0,1,0,0.00663,-10682,-1973.0,-4376.0,-1449,12.0,0,1,2,2,2,0,1,0,13,0.2861,0.611,0.4382,,,,,,,,,,,,-1,0.0,0.0,-1262.0,1,0,0,0.0,0.0,1.0,1,20.0,2,0.0766,2.498,0.2861,0.611,0.445,0.4382,0.01758,18.31,1.396,0.10486,1.92,-91.2316269640142,-16.84,0.1847,0.1356,-0.001123,-0.00608,0.11816,0.4768,0.1284,123205.88,58296.2,20.8,7.355,512261.25,23824.174,11858.709
114210,0,0,1,270000.0,512410.5,40612.5,418500.0,0,0,0,1,0,0.0358,-16584,-1663.0,-6884.0,-109,4.0,0,0,2,2,5,0,0,1,0,,0.728,0.2566,,,,,,,,,,,,-1,1.0,0.0,-1863.0,1,0,0,0.0,0.0,1.0,1,20.0,3,,,0.2566,0.728,0.4922,0.4922,0.05548,12.62,1.225,0.1504,1.897,-162.35718580877932,-16.28,0.1003,0.006573,-0.0002412,-0.002405,0.11237,0.5205,0.1461,183181.22,83607.69,20.9,7.91,611067.25,28702.785,13526.415
114221,0,1,0,202500.0,652500.0,64665.0,652500.0,0,3,0,1,0,0.0264,-20711,,-58.0,-4257,,0,-1,2,2,0,0,0,0,5,0.672,0.5117,0.391,0.1598,0.3794,0.1667,0.152,0.1628,0.1667,0.1613,0.982,0.3794,0.1667,0.1196,0,0.0,0.0,-2.0,1,0,0,0.0,0.0,1.0,1,20.0,4,0.1345,3.03,0.391,0.672,0.525,0.5117,0.01325,10.09,1.0,0.3193,3.223,,-9.78,,0.2056,,,9.656e-05,,,,,,,,,
114222,0,0,1,382500.0,814239.0,52168.5,711000.0,0,2,1,1,0,0.03256,-16932,-1727.0,-83.0,-467,8.0,0,3,1,1,1,0,0,0,0,0.6074,0.695,0.0678,0.0814,0.069,0.375,0.0925,0.083,0.375,0.0822,0.9897,0.069,0.375,0.0732,2,0.0,0.0,-741.0,0,1,0,0.0,0.0,0.0,1,20.0,3,0.0286,2.113,0.0678,0.695,0.4565,0.6074,0.07684,15.61,1.1455,0.1364,2.129,-221.48233931673423,-22.6,0.102,0.02759,-0.0004725,-0.00463,0.04376,0.5664,0.1227,363375.78,224925.6,21.83,8.31,880323.4,41615.547,21484.63
114227,0,0,0,135000.0,360000.0,28570.5,360000.0,0,0,0,0,2,0.008575,-11006,-1696.0,-5040.0,-3610,,1,0,2,2,3,0,0,0,27,,0.6353,0.6313,0.1237,0.276,0.1667,0.1063,0.1261,0.1667,0.1249,0.9907,0.276,0.1667,0.0861,0,0.0,0.0,-2840.0,1,0,0,0.0,0.0,0.0,1,20.0,2,,,0.6313,0.6353,0.6333,0.6333,4.2e-06,12.6,1.0,0.2117,2.666,-79.59905660377359,-12.266,0.154,0.328,,,0.258,0.4448,0.1437,183919.7,79639.45,19.83,7.914,557178.75,27295.008,12763.004
114250,0,0,1,315000.0,500211.0,34942.5,463500.0,0,2,1,1,0,0.04623,-21218,-718.0,-6630.0,-2086,4.0,0,4,1,1,5,0,0,0,0,0.745,0.5347,0.628,,,,0.1696,,,,,,,0.1333,-1,0.0,0.0,-358.0,0,1,0,0.0,0.0,1.0,1,20.0,4,0.2502,3.91,0.5347,0.745,0.636,0.628,0.00741,14.31,1.079,0.1109,1.588,-438.71866295264624,-14.84,0.03384,0.0983,-0.0001885,-0.00557,0.01688,0.5576,0.1512,228849.89,117628.08,21.5,8.5,729683.9,33325.043,15746.302
114253,0,0,0,360000.0,900000.0,46084.5,900000.0,0,0,0,1,0,0.01166,-11043,-1608.0,-734.0,-3183,,1,3,1,1,5,1,0,1,0,0.5903,0.5737,0.2637,,,,,,,,,,,,-1,0.0,0.0,-698.0,0,1,0,0.0,0.0,0.0,1,20.0,2,0.0893,2.545,0.2637,0.5903,0.4758,0.5737,0.02257,19.53,1.0,0.128,2.5,-223.88059701492537,-32.6,0.1456,0.2883,,,0.06323,0.4988,0.1387,256865.94,130013.01,19.78,7.824,665912.3,34485.875,18081.154
114265,0,0,0,225000.0,721237.5,55944.0,639000.0,0,0,0,1,0,0.03076,-11750,-779.0,-5108.0,-3371,,0,0,2,2,5,0,0,1,0,,0.585,0.7715,,,,,,,,,,,,-1,0.0,0.0,-1189.0,1,0,0,0.0,0.0,0.0,1,20.0,2,,,0.585,0.7715,0.678,0.678,0.0087,12.89,1.129,0.2487,3.205,-288.83183568677794,-19.16,0.0663,0.2869,,,0.1012,0.4495,0.1478,177146.22,75291.04,19.2,7.562,532695.1,27155.541,13069.191
114267,0,1,0,112500.0,297000.0,15183.0,297000.0,1,2,0,1,0,0.03134,-15878,-3660.0,-4730.0,-4245,,1,11,2,2,0,0,0,0,43,,0.1777,0.3826,,,,,,,,,,,,-1,0.0,0.0,-549.0,1,0,0,0.0,0.0,3.0,1,20.0,3,,,0.1777,0.3826,0.28,0.28,0.01048,19.56,1.0,0.135,2.64,-30.74610549330418,-7.086,0.2305,0.2673,,,0.03458,0.606,0.1068,165576.92,77552.83,24.3,8.43,814982.56,31647.115,13825.158
114273,0,0,1,202500.0,409716.0,21046.5,342000.0,1,0,1,1,0,0.00685,-14023,-2980.0,-4612.0,-4865,15.0,0,0,3,3,1,0,0,0,6,0.2979,0.02516,0.1787,,,,,,,,,,,,-1,0.0,0.0,-1928.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.001341,1.157,0.02516,0.2979,0.1672,0.1787,0.01247,19.47,1.198,0.10394,2.023,-67.93022475679302,-14.44,0.2125,0.347,-0.00107,-0.00503,0.1375,0.5024,0.144,192318.75,76093.125,22.98,8.445,580283.9,24989.203,12936.522
